256	0.00128522
512	0.00135645
1024	0.00170545
2048	0.00164446
4096	0.00181319
8192	0.00166434
16384	0.00164629
32768	0.00196373
65536	0.00217619
131072	0.00191257
262144	0.00199884
524288	0.00216023
1048576	0.00225596
2097152	0.00243345
4194304	0.00238301
8388608	0.00273206
16777216	0.00266125
